account,total_volume,total_pnl,total_trades,profitable_trades,unprofitable_trades,avg_profit_per_trade,avg_loss_per_trade,total_positive_pnl,total_negative_pnl,days_since_first_trade,days_since_last_trade,daily_mean_ROI,daily_ROI_std,MDD,close_trades_in_lastfew_months,max_volume,daily_SUM_ROI,neg_returns,exchange,mean_open_trades,median_open_trades,mode_open_trades,std_negative_returns,optimum_profit_percentage,optimum_stop_loss_percentage,ROI_Profit_Percent,trade_type,win_rate,profit_factor,sharpe_ratio,sortino_ratio,Ranking_Score
0x6b8246d5304b2e1e9cc0496c768682e49ac26181,132570.63466533483,6761.769006547689,47,39,8,174.1000527033151,-3.5166311101999197,6789.902055429289,-28.133048881599358,64,25,37.97127145155282,47.341413631329736,1115.838124369055,47.0,13000.0,1784.6497582229827,-2.944123220084812,GMXV2,1.0,1.0,1,0.19485492842436516,6.355891959715715,0.0,5.1005028554153755,SELL,0.8297872340425532,233.09960049250017,15.320347733086836,3541.2383195508064,0.5067742291189333
0x7f86d4a6af6a1d4fa8919af913a9adb7c6e028c1,3055310.2674865406,32906.65213487327,40,40,0,822.6663033718316,0.0,32906.652134873264,0.0,102,86,0.976768975446987,0.6536490532714424,0.0,40.0,255672.63805101,39.07075901787948,0.0,GMXV2,2.333333333333333,2.0,1,0.0,0.8159752298406568,0.0,1.0770314388379292,SELL,1.0,32907.652134873264,28.118995998940505,1866.1145073640344,0.5040676166977769
0xd8aadf35723e73ef4e8e63e63c3d8528efbeedac,563624.920887059,62830.638133716,34,22,12,3796.880906630408,-1725.0618176794158,83531.37994586898,-20700.741812152988,208,8,11.36794401452154,30.198639612592384,-0.0,27.0,42857.966016346,386.5100964937323,-157.68963056028716,GMXV2,1.0,1.0,1,8.704372560638596,3.4729046461320694,-5.786596825626259,11.147597596435274,SELL,0.6470588235294118,4.035041143099909,7.1894752041931005,24.92253618213713,0.5032695968890764
0xd48425f07f84c2b9079ae5e502579b68d3506015,952755.3573203692,6438.655307388243,36,35,1,184.4361394291307,-16.6095726313291,6455.264880019574,-16.6095726313291,91,25,19.950015187364556,39.88920616457389,0.0,36.0,116663.74365009836,718.200546745124,-0.33245953319937227,GMXV2,1.0,1.0,1,0.055409922199895385,0.6368852981044726,0.0,0.6757931359732265,SELL,0.9722222222222222,366.6338198652968,9.552683915920507,5827.013580929331,0.49727511505660726
0x81ebf134483d5580a4e7cf52b2798d22af1e9051,162928.19803711236,6729.848206534563,33,31,2,225.3673962619615,-128.27053879312123,6986.389284120806,-256.54107758624247,606,382,2.8388811667219374,4.086125572843169,0.0,0.0,23329.22608504012,93.68307850182393,-5.376995913112301,GMXV1,1.0,1.0,1,0.7596898502472204,1.8078797185608102,0.0,4.130560754745238,SELL,0.9393939393939394,27.131164277205247,13.240987750844516,70.4657187807749,0.492554957171002
0x5bc6a64275391dd2d79cf0431dbdd888e5ef35f1,123332.0239820322,13331.153186147889,34,21,13,772.431657722019,-222.3008943088085,16221.0648121624,-2889.9116260145106,745,22,25.13623945035341,41.0185213490843,0.0,15.0,9781.630247497298,854.632141312016,-61.42268576248123,GMXV1,2.5,1.5,1,2.9174217695287266,13.891633594521359,-2.863852975444924,10.80915787783557,SELL,0.6176470588235294,5.611401146332024,11.704715759116784,164.04441116293134,0.4902056236051503
0x09f19b46838457b7f1c70e3290559e01d5d78384,569180.3484010505,48434.35510253025,47,34,13,1875.0809584533392,-1178.3382680679438,63752.75258741353,-15318.39748488327,543,35,6.589872314260089,19.111955577221533,0.0,13.0,101781.97977917538,309.72399877022417,-119.40884419877624,GMXV1,2.5,2.5,2,6.282557220379768,3.248325758543577,-1.5746020342812659,8.509491804942444,SELL,0.723404255319149,4.161635772576817,6.584019781824782,20.007658155232956,0.4853328739272669
0x5159a56adbea403e0b5a74dfc8d9d00861c086fb,8536265.651887897,277106.5207765637,46,44,2,6335.287926874289,-823.0740029524895,278752.6687824687,-1646.148005904979,729,481,2.045052169505947,2.799982178142761,-0.0,0.0,1268294.6919826108,94.07239979727358,-5.831323313637308,GMXV1,4.0,4.0,4,0.7643246617297581,1.2516741006408567,0.0,3.246226536017869,SELL,0.9565217391304348,169.23413547728842,13.904240084816188,50.45773274439175,0.48306811902428687
0x2b0492009fbed77afe05adf5531da64e9e3ea479,5864658.4,32011.395491165953,61,60,1,535.3084422563605,-107.11104421568,32118.506535381635,-107.11104421568,173,130,0.6593983252201572,0.3741250674206703,0.0,61.0,272004.0,40.22329783842959,-0.06597327601190477,GAINS,1.0,1.0,1,0.008447012419516056,0.6154771459260869,0.0,0.5458356362438083,SELL,0.9836065573770492,297.0973665863746,32.79605624090454,682.91748431533,0.48297356166338995
0x348c2d35e8354df7bf7821051b23f5fe38f69b11,141509.61700039296,16026.827597551699,80,47,33,343.7635229899665,-3.941150999294831,16156.885580528424,-130.05798297672942,287,124,3.344989709719049,10.757253926775421,0.0,67.0,27228.21079,267.5991767775239,-6.559122466811423,GAINS,1.0,1.0,1,0.23749712308373322,0.019100683563716483,-0.04794736209289849,11.325610186272495,SELL,0.5875,123.28806848337814,5.935212367787327,258.2088142159272,0.4796782463147791
0xcdad3f7ed4d7090b5875b7340e6dfbf3076fc11e,1287261.8447502134,30346.344156028194,82,74,8,748.2418533359687,-3127.944123854186,55369.89714686168,-25023.552990833487,141,3,67.53193641774985,47.22448368964375,0.0,82.0,239625.634005456,5537.618786255488,-84.04978258174934,GMXV2,2.333333333333333,1.0,1,4.969556319587486,100.0,0.0,2.357433670530081,SELL,0.9024390243902439,2.2126627863100725,27.314701737047226,259.098552337073,0.476903908359074
0xf05b641229bb2aa63b205ad8b423a390f7ef05a7,1018537.2762689457,11005.05379159449,30,30,0,366.83512638648307,0.0,11005.053791594491,0.0,690,688,0.8583670167977195,0.7814642299044052,0.0,0.0,115263.72549019608,25.751010503931585,0.0,GMXV1,1.0,1.0,1,0.0,0.6774603729091472,0.0,1.0804762916392856,SELL,1.0,11006.053791594491,20.719924173722262,1639.907882983276,0.47445171051930407
0xf5def7515faf6ddf1e03afeb5d81d8ceca2cc552,452276.6624256169,60105.679826946674,34,17,17,3904.8871745804963,-369.2589494659854,66383.08196786843,-6277.402140921751,1003,121,6.366954874863677,33.244597441096204,25.318275178929657,1.0,75433.2328,216.47646574536503,-26.444908147234244,GMXV1,1.5,1.0,1,1.8236127700259679,0.07730230893762265,-0.6676663118431495,13.289582421651454,SELL,0.5,10.573403945438,3.657855197413129,66.33925334522641,0.47325136718025745
0x23e9da565d7bb96190dcb010f4d32fd6f3fa1875,748638.4388877709,17170.731585360023,79,75,4,281.4704881141326,-984.8887557999794,21110.286608559945,-3939.5550231999177,522,280,3.499977395932592,3.4909320219332725,0.0,0.0,50026.49,276.49821427867477,-19.95911400202019,GMXV1,10.8,10.0,9,1.910184944565221,3.260499112151093,0.0,2.293594703855983,SELL,0.9493670886075949,5.357439874400378,19.099763674895147,34.82319473968104,0.4731943571637503
0xdffbb755b9e5b17a66865eed7b9ccd1bc3af4f45,70721.41226994598,7122.800943110224,34,21,13,373.02581670283706,-54.672400588411875,7833.542150759578,-710.7412076493544,308,40,11.492650092210763,37.3731074930811,0.0,19.0,6389.91015936,390.75010313516594,-27.05564755145647,GMXV1,1.0,1.0,1,1.5726612118074004,0.3316801102765815,-0.6232357321275239,10.07163278346628,SELL,0.6176470588235294,11.007571384878048,5.873422153488206,138.7326422597721,0.4696776404959624
0xebf3c113863a3679146eeae128e967b4adafaf0d,500813725.796747,1777944.9813152591,60,56,4,31908.191095950733,-2228.430014495515,1786858.7013732411,-8913.72005798206,128,123,0.28976541993101074,0.16643199982305595,-0.0,60.0,21574862.90273,17.385925195860644,-0.2999169969195493,GMXV2,1.0,1.0,1,0.021179811323098586,0.272524471203061,0.0,0.35501123266674006,SELL,0.9333333333333333,200.43923866945468,31.377304458624952,177.54952130165546,0.4645829327501706
0x50eb42fe63fad9cb6c1ed585ae8951b3a6b0fc24,265443.0773131383,23516.55038861017,60,39,21,786.3482428388198,-340.52528962399043,30667.581470713973,-7151.031082103799,301,157,15.74138348499532,27.85481976470598,0.0,1.0,37539.31302,944.4830090997192,-125.14995588080421,GMXV2,1.0,1.0,1,3.6836059482764463,3.939188711042963,-3.6085860966959635,8.859357202549354,SELL,0.65,4.288093985980369,10.792774249053174,81.42143840529629,0.46242197564389087
0x49f188935f1ff38f64c71860f1bdfd97f1f17849,29892544.099486254,395075.2161123647,72,61,11,6910.14774049184,-2403.9814597852214,421519.0121700022,-26443.796057637435,71,5,57.2488717386052,49.51873103995314,0.0,72.0,6438782.195900083,4121.918765179575,-4.683653985763025,GMXV2,1.0833333333333333,1.0,1,0.2553011257882486,100.0,0.0,1.3216513616154695,SELL,0.8472222222222222,15.939620455052228,22.08290291056746,4122.629165591504,0.4621889103064796
0x842b1275c0709bc1cc0c6a91436fd41d7539adb5,198032.0445702276,10004.15947263896,98,80,18,224.37213249974064,-441.42284040779424,17949.770599979252,-7945.611127340297,753,125,9.966777060318826,21.465603939997315,-0.0,1.0,11000.000000000002,976.7441519112449,-124.60256226297366,GMXV1,1.0,1.0,1,3.896778256578942,6.697456908265005,0.0,5.051788206474438,SELL,0.8163265306122449,2.2589214839291265,8.866572921816674,48.73965090119574,0.46105245814146145
0x35057032026385c51e3932b4ec8e5c39e14e4802,1638371.5073964093,5867.12194816567,219,213,6,45.21267344813793,-627.1962493812849,9630.299444453378,-3763.17749628771,473,284,0.810647735263123,0.5155261584812615,40.12517233325899,0.0,495000.0094954001,177.53185402262392,-5.432172430843186,GMXV1,5.0,6.0,8,0.23255784390697656,0.7825705224491207,0.0,0.35810693250453973,SELL,0.9726027397260274,2.558673031213835,29.470280377600016,63.85035003092054,0.4598165576011572
0xccd724b9af92a3a389150334556330efd3f59487,690979.2177100795,22455.859480304713,130,115,15,254.60024031910515,-454.8778770928254,29279.027636697094,-6823.16815639238,601,107,2.3692238642206753,4.240628396870258,-0.0,6.0,57771.7794226845,307.9991023486878,-58.870074332830306,GMXV1,2.75,2.5,1,1.4795346212752625,2.0120125147723917,0.0,3.249860329334351,SELL,0.8846153846153846,4.290636890192941,10.648768639420595,30.387986773795145,0.4594900404642824
0x92812499ff2c040f93121aab684680a6e603c4a7,594517759.8714943,11429875.082695656,49,38,11,415303.4583765951,-395605.1214195419,15781531.418310614,-4351656.335614961,242,137,1.5309571570265772,4.100372706729203,0.0,29.0,40413034.9072455,75.01690069430228,-48.55456806344038,GMXV1,1.4,1.0,1,2.4739270108538087,2.3728853177870506,0.0,1.9225456082533576,SELL,0.7755102040816326,3.6265567808271433,7.115874277892831,11.775263640421242,0.45937801502132475
0x8d3ddfeb1613094ef86758ccb6e8bb64c4929e8c,924397173.6913062,3184170.386805456,136,125,11,25858.820348551028,-4380.196069402073,3232352.5435688784,-48182.1567634228,163,87,0.3917222963185675,0.3409590884943563,0.0,136.0,30236897.99871,53.27423229932518,-1.4162036292928826,MUX,1.6285714285714286,1.0,1,0.05383992064778253,0.3420017031486776,0.0,0.3444591218394162,SELL,0.9191176470588235,67.08471923995336,21.323978231032143,117.22827796617081,0.4589336886394929
0x37eb10ac8a2745c1108fdf6756e52535b00f589c,57044788.06591992,246059.78933150103,68,65,3,3790.417452011531,-105.78168308281813,246377.1343807495,-317.3450492484544,524,176,0.5075414150417519,0.3631176467749769,153.2827855855587,5.0,13182017.859840002,34.51281622283913,-0.3712810205013355,GAINS,2.0,2.0,2,0.027387962395833812,0.4293449999320648,0.0,0.4313449092792821,SELL,0.9558823529411765,773.9342419880453,25.987956354125632,259.34992168556005,0.4567858146069907
0x69e2c01a546d37174473e953ecf14933cb689e44,814675.7775224845,52670.61849865213,33,24,9,2771.8956345204024,-1539.430747759724,66525.49522848966,-13854.876729837517,318,121,15.867203528362644,22.81388744820475,0.0,20.0,297735.2575608544,523.6177164359673,-55.945120789203294,GMXV2,1.0666666666666669,1.0,1,3.7204152841258398,10.621614840030546,-0.5465816212637771,6.465224565633837,SELL,0.7272727272727273,4.801319795609194,13.281808300725007,81.26239967285991,0.45592771222775413
0x4dd3fbddcebdb85ee45207aa69d527007016c534,303382.12180561887,13045.29743815353,88,71,17,261.8891720783509,-326.40198702408134,18594.131217562914,-5548.833779409382,264,51,10.452259907175488,12.209141762171887,322.45372302591153,34.0,25417.0698,919.798871831443,-78.38389055233043,GMXV2,8.0,8.0,8,2.1192871885547016,8.921826362868176,0.0,4.29995589737217,SELL,0.8068181818181818,3.3505744418064034,16.34240350317722,93.78262651149508,0.45567278436865266
0x0fcb7a700c68187c092aee29c03f2a5e9ab6f72f,611229.1210667286,16892.478655655017,74,66,8,272.59796366522744,-137.37336828125,17991.465601905013,-1098.98694625,609,54,1.9576144638460824,3.549948172846555,0.0,16.0,59197.17024,144.8634703246101,-13.891313379374218,GMXV1,1.0,1.0,1,1.0967924687466215,1.130563646195374,0.0,2.7636900915607465,SELL,0.8918918918918919,16.35698101986,10.50581918667962,33.79149467851902,0.45547841695723096
0xe2823659be02e0f48a4660e4da008b5e1abfdf29,89671171.00484909,2177766.8580699633,172,147,25,17939.77846634466,-18375.223059308057,2637147.434552665,-459380.5764827014,611,4,21.397500369046472,37.34972050082557,0.0,52.0,4656499.199999999,3680.3700634759934,-75.55793698154885,GMXV1,1.0,1.0,1,1.465328455416739,4.606462018919473,0.0,2.428614273312208,SELL,0.8546511627906976,5.740649102091211,10.942230430869229,277.08993821137165,0.45292360539797133
0xb74ea7ce4ecfe588cd1f8305d63a7d2bdf4e0b62,1734666.1556525582,7797.290484075877,64,54,10,194.91159197287277,-272.79354824592536,10525.22596653513,-2727.9354824592538,235,3,67.76272953830022,46.53852105652378,0.0,63.0,446573.320128,4336.814690451214,-6.171636810059768,GMXV2,1.0,1.0,1,0.28750928827402056,100.0,0.0,0.4494980465646222,SELL,0.84375,3.857264502658428,27.811949782271032,4351.47802468147,0.45072687459952454
0x5980b54470993afa71edcfdadac8d7ed35fafd8b,890962.0523614275,39758.165039969885,32,26,6,1570.7457442369157,-180.20405169832057,40839.38935015981,-1081.2243101899235,304,151,3.7561726406616565,7.586780518111035,0.0,6.0,74515.8114,120.197524501173,-3.0494411526182423,GMXV1,3.0,3.0,3,0.27680041005236594,1.7013067314838886,0.0,4.4623859046065855,SELL,0.8125,37.73745328544004,9.446314444350474,250.2143477608342,0.45069176122290977
0x13e2bd02ca627cd34b5621d9da59d70cd2f59c38,467788.5942976097,9457.83858801409,151,139,12,81.79519631225023,-159.30780828239094,11369.53228740278,-1911.6936993886911,558,107,4.323268899152342,10.093345897823722,0.0,5.0,16269.3425415849,652.8136037720036,-48.292983306011664,GMXV1,1.6666666666666667,1.0,1,1.3337147734047492,2.428529688444518,0.0,2.021818980476673,SELL,0.9205298013245033,5.944774268371812,8.175107254561281,61.46835472780904,0.4495714394964392
0xd8e957c3cae3a845e2369c2b1c041cf9172a82ed,10607904.307912897,349457.1668173805,82,68,14,9622.958223029791,-21778.856596331814,654361.1591660258,-304903.9923486454,593,73,8.228344734919974,9.513388291434746,0.0,11.0,1120770.6586171875,674.7242682634378,-61.39129989739186,GMXV1,1.2,1.0,1,2.7631456002317947,6.502900556635007,0.0,3.294309193161794,SELL,0.8292682926829268,2.1461182190739323,16.506972163775263,56.68736088663963,0.44759232830075657
0x7f1f49311e760475172581d9f242fb191a82e4b7,1410452.406627099,11303.489181153203,53,51,2,321.41246441998516,-2544.2732521330204,16392.035685419243,-5088.546504266041,185,7,6.938101472209929,23.13721919444016,0.0,51.0,98867.96062625,367.7193780271262,-6.983223986182569,GMXV2,32.0,32.0,32,0.9133391436057471,0.9411213189868941,0.0,0.8014087627517987,SELL,0.9622641509433962,3.220922664068136,5.726486684874222,143.55748202247185,0.4470896011478888
0xc7078fc1c96df6f155183aa323a433130a7fb1ee,6048579.92,51704.297632521855,45,41,4,1279.0712793376524,-184.4062050804717,52441.92245284375,-737.6248203218868,393,270,0.8590365666203545,0.5398687876604841,-0.0,0.0,387200.0,38.65664549791595,-0.582106947245,GAINS,1.0,1.0,1,0.05143577853342854,0.95695625172,0.0,0.8548171358628895,SELL,0.9111111111111111,71.00075844999297,29.846885165205475,267.1386438490914,0.4461407970996663
0x374da3e9a0abf6d0c1ec02f673758fa075802c93,1014424.445978658,6399.544857794954,49,47,2,196.3011976188214,-1413.3057151448256,9226.156288084605,-2826.6114302896513,507,355,0.8352676701052621,0.8004088505273739,-0.0,0.0,75280.408775211,40.92811583515785,-4.639194982119739,GMXV1,6.0,5.0,2,0.5304752574624823,0.9724853808177624,0.0,0.6308547554392819,SELL,0.9591836734693877,3.2632334801176714,19.691007101587523,29.525433792927377,0.4456744818519717
0xb76f3310d1d8bb5fb63ee81946df70dc0cf72093,49550170.4,102418.52903200562,43,39,4,2672.390704332713,-451.1771092425477,104223.23746897581,-1804.7084369701909,189,96,0.24826571526457267,0.12239566081736931,0.0,42.0,9200000.0,10.675425756376624,-0.21018636102356364,GAINS,1.0,1.0,1,0.01773425884324781,0.26683814404935063,0.0,0.20669662325117985,SELL,0.9069767441860465,57.71930580545678,35.825266485365674,171.0198876088986,0.44561060351159076
0xbb3406cd37b3d4c1f0e35c948051060d23d7ded4,964774020.1623743,5277166.731272392,376,338,38,18801.324962071954,-28360.029102840228,6354847.83718032,-1077681.1059079287,301,141,0.4136786867413012,1.2672459698762826,0.0,49.0,15581804.49385081,155.54318621472925,-53.99780611106075,GMXV2,2.5,2.5,1,0.7443807631896027,0.25811108700994967,0.0,0.5469847467891216,SELL,0.898936170212766,5.896774941648,6.18778246279234,10.476566475073636,0.4455194566254196
0xe2a276490f776f379174daa845e3fed05acbe21d,10719380.555148704,84367.97308457937,121,114,7,773.2217731929036,-539.901294201662,88147.282143991,-3779.3090594116343,427,3,8.146064438440417,26.163508586026598,-0.0,105.0,170127.94106979173,985.6737970512905,-9.540871449022095,GMXV1,1.1428571428571428,1.0,1,0.36126420577219526,0.713203577136198,0.0,0.7870601538076375,SELL,0.9421487603305785,23.317744861239035,5.946101649420762,419.1902697724509,0.44311018579252276
0xd5d74b22b6b8ae7375775f1eaca9cee7877c1fb6,152042.7129247524,8149.88922435455,45,34,11,295.36605453914433,-172.05060272512324,10042.445854330907,-1892.5566299763557,278,36,6.7621042986165065,16.818697316028636,0.0,13.0,14943.03114333931,304.2946934377428,-75.86818074085355,GMXV1,2.0,2.0,2,5.027915911591112,2.7497990700306714,0.0,5.360262960045983,SELL,0.7555555555555555,5.30401134845189,7.676757077654547,25.643504872975782,0.4430312264513003
0x79eb604cce423dd1cba290ec946646649f4e70ec,1824097.970058858,53617.78681028568,31,27,4,2021.1876134628667,-238.5696883029303,54572.0655634974,-954.2787532117212,1038,583,4.509888124210822,4.823704159689073,-0.0,0.0,200000.0,139.8065318505355,-6.576298523273315,GMXV1,1.3333333333333333,1.0,1,0.7979576609125378,3.7223933438160883,0.0,2.9394137645225054,SELL,0.8709677419354839,57.12789631300657,17.8251065408147,106.64084988800415,0.44266529274086697
0x6e87672e63fd9e26a93035d91634a3b9a83d260c,1153539.7409445215,18334.922289984308,34,31,3,693.0585502915386,-1049.964256351131,21484.815059037697,-3149.8927690533933,212,19,6.871898593774482,23.825536079607893,0.0,20.0,230459.1382781285,233.64455218833237,-10.68850052287108,GMXV2,33.0,33.0,33,1.556059090877779,0.6907023418720097,0.0,1.5894486890388038,SELL,0.9117647058823529,6.818961048138928,5.508054773920555,83.83300416758415,0.438494538762952
